@DropboxSupport ?",79854,
80024,133765,True,Thu Nov 30 12:04:37 +0000 2017,@O2 Is your priority app down? At the shops ready to purchase and all offers have vanished 😢😢😢 #O2Priority #disappointed #canyouhelp,80022,
80026,O2,False,Thu Nov 30 12:53:03 +0000 2017,"@133766 ☹ Is this for the 20% off offer Luke? If you've having issues redeeming it, please contact Canterbury using the email address in the terms of the offer.",80027,80028
80027,133766,True,Thu Nov 30 12:55:36 +0000 2017,@O2 Yes it is. In the front page it says it ends this Sunday at 23:59 but if you go into the terms and conditions on the app it states it is only valid until midnight 19/11/17. Which one is correct? I’ve asked the same to Canterbury,"80029,80030",80026
80029,O2,False,Thu Nov 30 14:12:34 +0000 2017,"@133766 🤔 Okay, thanks for the additional information. We'll raise this with our Priority team and let you know when we have an update.",,80027
80030,O2,False,Fri Dec 01 09:24:01 +0000 2017,@133766 Morning Luke. Could you check the offer again now please? Let us know how you get on.,80031,80027
80031,133766,True,Fri Dec 01 10:19:35 +0000 2017,"@O2 Yes, all working now. Thanks!",80032,80030
80032,O2,False,Fri Dec 01 11:14:16 +0000 2017,@133766 That's great news Luke 😀 Thanks for the update 👍,,80031
80028,133766,True,Thu Nov 30 12:03:35 +0000 2017,@O2 I’m trying to use the Canterbury deal from O2 priority app but the Canterbury website says the code has expired? Please help,80026,
80033,O2,False,Thu Nov 30 12:51:54 +0000 2017,"@133767 We understand your frustration, however, we’ll get the phone to you as soon as we can Steven.",80034,80035
80034,133767,True,Thu Nov 30 13:28:21 +0000 2017,@O2 No delivery estimates? I've seen you've given other people dates?,80036,80033
80036,O2,False,Thu Nov 30 14:22:10 +0000 2017,"@133767 As this was taken in store, your expected delivery date should show on your receipt Steven 👍",80037,80034
80037,133767,True,Thu Nov 30 15:09:58 +0000 2017,@O2 You and the o2 store seem to operate completely independently,80038,80036
80038,133768,True,Fri Dec 01 17:11:59 +0000 2017,@133767 @O2 Correct.,,80037
80035,133767,True,Thu Nov 30 12:00:46 +0000 2017,@O2 When are you going to have stock of iPhone X Silver 256gb? I ordered it on Nov 3rd? Ridiculous its taking so long.,80033,
80039,O2,False,Thu Nov 30 12:51:52 +0000 2017,"@133769 😞 We're working on a mast in the general area James. Can you DM your full postcode, so we can check this and advise you further. https://t.co/Xe5i4kfJ97",80040,80041
80040,133769,True,Thu Nov 30 12:53:11 +0000 2017,@O2 Wouldn't have a problem with that if the mast wasn't down a week or two ago as well.,80042,80039
80042,O2,False,Thu Nov 30 13:41:55 +0000 2017,@133769 We've just replied to your DM about this James ✉,,80040
80041,133769,True,Thu Nov 30 12:02:48 +0000 2017,Second day in past couple of weeks where no @O2 coverage in #Colchester CO4 postcodes. Good job nobody needs to get hold of me hey 😠😠,80039,
80043,O2,False,Thu Nov 30 12:50:26 +0000 2017,@133770 😢 We'd like to check this out for you Alex. Please chat with our Online Team here:  https://t.co/F2VbqC3BoM,,80044
80044,133770,True,Thu Nov 30 11:52:49 +0000 2017,@O2 Hi I’ve submitted my PAC code online to transfer my number across to yourselves on Monday &amp; again on Tuesday. It says 24 hours but still no luck!,80043,
80045,O2,False,Thu Nov 30 12:46:36 +0000 2017,@133771 Sorry to hear that Tom. What have you been advised when you've queried this previously? Did the advisors confirm there was no late/outstanding payment from the date that shows on your credit file? Have you received a reply back from the email you sent?,"80046,80047,80048,80049,80050",80051
80046,133771,True,Thu Nov 30 15:10:51 +0000 2017,"@O2 Fact is my credit file is ""Very poor"" because of this error on YOUR behalf.

Please can we see some urgency here?  As a large multi-national I can imagine there's little empathy for me here, but it really is hugely unacceptable and has really ruined my future.",,80045
80047,133771,True,Thu Nov 30 15:09:27 +0000 2017,"@O2 Yes they have confirmed on their end all that shows is I have paid all my debts and that you owe me £21 and some change.  The poor souls manning the desks cant help me any further than that and the well-paid, higher-ups at o2 don't seem to want to know.  Im sure you can relate",,80045
80048,133771,True,Thu Nov 30 15:06:28 +0000 2017,"@O2 I was advised to email evidence to __email__, which I have done.",,80045
80049,133771,True,Thu Nov 30 15:06:11 +0000 2017,@O2 I was promised a manager would call me ASAP.  I have been waiting for 22 hours for this promise to be honoured.,,80045
80050,133771,True,Thu Nov 30 15:05:43 +0000 2017,@O2 No I have not received a reply....,80052,80045
80052,O2,False,Thu Nov 30 18:04:45 +0000 2017,@133771 Can you DM us with the email address that you sent this from and the mobile number in question? We'll chase this with the team. https://t.co/5pyLDJBC6r,,80050
80051,133771,True,Thu Nov 30 11:59:47 +0000 2017,"@O2 Have just spoken to two of your rep's - You owe me £21 despite showing on my credit file I owe you excess of £500, this has negatively effected my credit score so much I am unable to apply for a mortgage.  Unacceptable.  Rectify immediately.",80045,
80053,O2,False,Thu Nov 30 12:33:52 +0000 2017,"@133357 3/1 odds if you drop us a DM, we'll have a little something for you &gt; https://t.co/Xe5i4kfJ97",,80054
80054,133357,True,Thu Nov 30 12:25:40 +0000 2017,@133358 @O2 Can I make a stake ? 😂,80053,80055
80055,133358,True,Thu Nov 30 12:24:38 +0000 2017,"ENHANCED ODDS
2/1 Shot that @133357 moves to @O2 before xMas 😎 https://t.co/6nwgT7On8b",80054,
80056,O2,False,Thu Nov 30 12:32:48 +0000 2017,@133772 You...and Angel...are more than welcome Peter 🤗 🍫,,80057
80057,133772,True,Thu Nov 30 11:40:37 +0000 2017,O2 Platinum! I’m speechless as will my daughter be when she gets home from school. Thank you so much @O2 https://t.co/Pt6x4M6MQr,80056,
80058,O2,False,Thu Nov 30 12:29:08 +0000 2017,@133773 🤔 Data you use in the Canary Islands should come out of your UK allowances. Can you DM us a screenshot of the charges on My O2: https://t.co/scoEhANOWI please? https://t.co/5pyLDJBC6r,,80059
80059,133773,True,Thu Nov 30 11:30:43 +0000 2017,@O2 why have I been charged for using data in the canary islands which I thought are part of Spain which is part of Europe i,80058,
80060,VerizonSupport,False,Thu Nov 30 13:00:30 +0000 2017,"@133774 We do apologize for the inconvenience.  Are you speaking to a supervisor? 
^TDC",80061,80062
80061,133774,True,Thu Nov 30 13:06:57 +0000 2017,@VerizonSupport Who do you suggest I call,"80063,80064",80060
80063,VerizonSupport,False,Thu Nov 30 13:13:50 +0000 2017,"@133774 Please follow and DM us.
^TDC",80065,80061
80065,133774,True,Thu Nov 30 13:19:11 +0000 2017,@VerizonSupport I did no one is responding,80066,80063
80066,VerizonSupport,False,Thu Nov 30 13:23:24 +0000 2017,"@133774 Remain patient. Someone will be with you as possible. 
^TXA",80067,80065
80067,133774,True,Thu Nov 30 13:29:44 +0000 2017,@VerizonSupport Great in our DM. You just gave me the same number I have called since Sunday. An automated system with a 15 minute wait!  Huge help,80068,80066
80068,VerizonSupport,False,Thu Nov 30 13:34:00 +0000 2017,"@133774 The billing office is closed on Sunday. We also provided you with a chat to speak with our billing specialist that may be able to assist you.  You may not need a supervisor once you speak to the billing specialist.  
^TDC",,80067
80064,133774,True,Thu Nov 30 13:14:31 +0000 2017,@VerizonSupport Who do I call?????,,80061
80062,133774,True,Thu Nov 30 12:58:45 +0000 2017,@VerizonSupport I am going to cry,"80060,80069",80070
80070,VerizonSupport,False,Thu Nov 30 12:57:00 +0000 2017,"@133774 The system may not be allowing him to restore without the fee but if this was our error,  were you offered to have the fee waived or credited after  it is billed? 
^TDC","80062,80071",80072
80072,133774,True,Thu Nov 30 12:54:18 +0000 2017,@115725 @VerizonSupport On the internet. He want me to email someone else. Because he can’t get my service back without charging me a set up fee. reminder. Verizon caused this.,80070,80073
80073,133774,True,Thu Nov 30 12:34:46 +0000 2017,@115725 @VerizonSupport DAY 4 still no one at Verizon can fix our system. Worst Service ever. Lots of apologies but no action Disappointed does not even begin to describe my feeling.  And I bet I will be charged for all these day with no service!  10+ hr on phone since Sunday.,"80074,80072",
80075,VerizonSupport,False,Thu Nov 30 13:00:00 +0000 2017,"@132871 We are always looking to expand on the network. Keep checking our website for updates. 
^TXA",,80076
80076,132871,True,Thu Nov 30 12:57:23 +0000 2017,@115722 @127012  Can one of you PLEASE come to Madison WI. @Ask_Spectrum has us all over the ropes with high priced but poory functioning internet. We need help.,80075,
80069,133774,True,Thu Nov 30 13:05:40 +0000 2017,@VerizonSupport No,,80062
80071,133774,True,Thu Nov 30 12:58:22 +0000 2017,@VerizonSupport No. Now he is giving me a new number to call and start over.,,80070
80077,VerizonSupport,False,Thu Nov 30 12:53:51 +0000 2017,"@133775 Not that we are aware of. You can check for outages at  https://t.co/ejWDt5JiRu
^TXA","80078,80079",80080
80078,133775,True,Thu Nov 30 13:26:02 +0000 2017,@VerizonSupport Thanks. My problem actually was repaired through the troubleshooter on the website.,80081,80077
80081,VerizonSupport,False,Thu Nov 30 13:30:34 +0000 2017,"@133775 Great! Let us know if you need us again. 
^TXA",,80078
80079,133776,True,Thu Nov 30 13:17:05 +0000 2017,@VerizonSupport When I check the outage map is this a bad sign https://t.co/IQ8cbH6v8M,80082,80077
80082,115990,True,Thu Nov 30 13:30:03 +0000 2017,@133776 This certainly doesn't look right. Let's see what is going on. Can you tell me exactly what site you're trying to access? Is this for wireless or Fios?  ^VS,"80083,80084",80079
80083,133776,True,Thu Nov 30 13:32:24 +0000 2017,@115990 I used my att phone internet to access Verizon website as my Verizon fios is out.,80085,80082
80085,VerizonSupport,False,Thu Nov 30 13:43:32 +0000 2017,"@133776 Hello, we can assist you.  Please follow and DM us. 
^TDC",,80083
80084,133776,True,Thu Nov 30 13:40:58 +0000 2017,@115990 And the site I was trying to access is the outage map link in the tweet from you I responded to. Rebooting my router still gives me the red circle of no internet.,80086,80082
80086,VerizonSupport,False,Thu Nov 30 13:49:00 +0000 2017,"@133776 We are not seeing any outage. We will be happy to trouble shoot with you when you have time. 
^TXA",,80084
80080,133775,True,Thu Nov 30 12:50:20 +0000 2017,@115722 is internet down in Forest Hills NY area?,80077,
80087,VerizonSupport,False,Thu Nov 30 12:52:00 +0000 2017,"@133774 You are currently speaking with an agent to assist you on the phone correct? 
^TDC",,80088
80088,133774,True,Thu Nov 30 12:48:24 +0000 2017,@VerizonSupport Verizon computers shut us down by mistake Sunday afternoon. Internet phone and tv.  Getting service back up has been a NOGHTMARE. As of today I have internet and still no tv.   Working with someone again this am who is telling me he hasn’t give my back my dvd services.,80087,80074
80074,VerizonSupport,False,Thu Nov 30 12:37:29 +0000 2017,"@133774 We never want our customers to feel this way. Let us help you resolve this. What seems to be the issue?
^TXA","80089,80088",80073
80090,VerizonSupport,False,Thu Nov 30 12:46:27 +0000 2017,"@133777 We can not cancel your other provider's services. We can port your phone number if that is needed.
^TXA",,80091
80091,133777,True,Thu Nov 30 12:43:32 +0000 2017,"@115722 Hi! If I sign up for FiOS, will you cancel all my other services? If not, no problem. Thanks.",80090,
80089,133774,True,Thu Nov 30 12:49:26 +0000 2017,@VerizonSupport And Verizon keeps on trying to charge me set up fees. When the equipment has never left my home. Verizon caused this shutdown with a computer glitch and they expect me to pay.,,80074
80092,VerizonSupport,False,Thu Nov 30 12:36:00 +0000 2017,"@133778 Let’s get you over to our partner’s @115990 and they will assist you with your wireless concerns.
^TDC",,80093
80093,133778,True,Thu Nov 30 12:33:49 +0000 2017,"@115725 I had a messy experience ordering a new phone (upgrade) on your app yesterday. Turns out your app wasn’t working, forcing me to speak to a rep who said ‘you’ll need to go to the app to complain’ 😳 Get it together! 😡",80092,
80094,idea_cares,False,Thu Nov 30 13:08:00 +0000 2017,"@133779 We have noted your contact details. We will revert with an update shortly. 

Regards, 
Pradnya",80095,80096
80095,133779,True,Fri Dec 01 12:02:32 +0000 2017,"@idea_cares Hi pradnya ,is there any update regarding my issue?",80097,80094
80097,idea_cares,False,Fri Dec 01 12:41:02 +0000 2017,"@133779 We wish to inform you that we are working on your concern &amp; we will get in touch with you shortly.
Rgds,
Saransh",80098,80095
80098,133779,True,Sat Dec 02 14:08:34 +0000 2017,"@idea_cares Very cheap customer service ,I wonder how department of telecom has given idea license to operate in india!!!
Shame on this type of customer service.....",80099,80097
80099,idea_cares,False,Sat Dec 02 19:17:30 +0000 2017,"@133779 Your request is still in progress, please bear with us for some time and you will get the positive resolution soon.
Rgds,
Saransh",80100,80098
80100,133779,True,Sun Dec 03 02:32:11 +0000 2017,"@idea_cares I hv been bearing,will u extend my validity????","80101,80102",80099
80101,idea_cares,False,Sun Dec 03 03:14:29 +0000 2017,"@133779 Sorry for the trouble caused.We have forwarded your concern to our concerned team.We request you to be rest assured.
Regards,
Shweta",,80100
80102,133779,True,Sun Dec 03 04:38:40 +0000 2017,@idea_cares My next mail will be to TRAI that idea takes money and don't give service or give after long delay.  Chor daaku BHI agar Kahi dakaa डालते है तो वो भी कुछ उसूल का पालन करते है।,80103,80100
80103,idea_cares,False,Sun Dec 03 04:42:28 +0000 2017,"@133779 Please allow us some time to look into this. We will give an update on the status shortly.
Regards,
Shweta",80104,80102
80104,133779,True,Sun Dec 03 04:59:13 +0000 2017,"@idea_cares I am asking in simple english ,will my validity increased ?
Why should I suffer due to company's fault or delay in providing solution?
These are two questions of mine for which I want ur reply.",80105,80103
80105,idea_cares,False,Sun Dec 03 05:24:28 +0000 2017,"@133779 Sorry for the trouble caused.We have noted your concern.Our team will get in touch with you.
Regards,
Shweta",80106,80104
80106,133779,True,Sun Dec 03 05:28:17 +0000 2017,@idea_cares Will my validity increased?,80107,80105
80107,idea_cares,False,Sun Dec 03 05:33:01 +0000 2017,"@133779 Sorry for the trouble caused.We are unable to commit you anything.Our team will get in touch with you.
Regards,
Shweta","80108,80109,80110,80111",80106
80108,133779,True,Sun Dec 03 06:46:21 +0000 2017,@idea_cares मिस श्वेता कुछ शर्म करो जवाब दो या जवाब नही है तो उस से मेरी बात कराओ जो जवाब दे सके,80112,80107
80112,idea_cares,False,Sun Dec 03 08:23:29 +0000 2017,"@133779 Please allow us some time to look into this. We will give an update on the status shortly.

Regards,
jyoti.",80113,80108
80113,133779,True,Sun Dec 03 08:42:14 +0000 2017,@idea_cares This is true that u will give an update soon but my question is still remain at the same place about extension of validity of net.ibwwnt reply regarding that.,80114,80112
80114,idea_cares,False,Sun Dec 03 09:55:28 +0000 2017,"@133779 Dear Seeraj,

We do understand your concern,Please give us sometime we are working on your concern to get it resolved.

Reagrds,
Amruta",,80113
80109,133779,True,Sun Dec 03 06:45:04 +0000 2017,"@idea_cares मुझे कब लग रहा है कि क्यों कस्टमर मा बहन की गाली देते है कस्टमर केअर वालो को ,ऐसे ही behaviour के चलते गाली देते है।पर मुझे अपने ज़ुबान पे काबू है।",,80107
80110,133779,True,Sun Dec 03 06:43:22 +0000 2017,"@idea_cares What according to u ms shweta ,if I paid to idea today for service then when should I get the service instantly or after one year ? Idea should follow at least business ethics.",,80107
80111,133779,True,Sun Dec 03 06:40:35 +0000 2017,@idea_cares It can be understood by a child also that the problem which I am.facing is due to idea fault then why should I bear monetary loss due to idea.why my validity should not be incresased ? If idea is failed to provide service then it should return the customer amount.,,80107
80096,133779,True,Thu Nov 30 12:54:53 +0000 2017,@idea_cares Can I use 4g on my mobile handset?,"80094,80115",80116
80116,idea_cares,False,Thu Nov 30 12:38:30 +0000 2017,@133779 We would like to inform you that we have updated imei number. Please get back to us for further assistance. Rgds Neha,80096,80117
80117,133779,True,Thu Nov 30 04:17:32 +0000 2017,"@idea_cares Imei __credit_card__
Imei __credit_card__

This is imei of my vivo Y21l, do the needful urgently.","80116,80118",80119
80119,idea_cares,False,Wed Nov 29 11:34:01 +0000 2017,"@133779 As per our recent telecon, hope your concern has been discussed and addressed request you to share the details as discussed.

Regards,
Jagjeet https://t.co/LBfZgLCSfr",80117,80120
80120,133779,True,Wed Nov 29 09:52:19 +0000 2017,@idea_cares Hi .This all thing is already done. Waiting for solution,"80121,80119",80122
80122,133779,True,Wed Nov 29 04:42:43 +0000 2017,"@idea_cares My idea no is 9525950590 .
Alternate no is 9811968270.
Kindly call.on my alternate no","80123,80120",80124
80124,idea_cares,False,Wed Nov 29 04:39:53 +0000 2017,"@133779 We are sorry for the inconvenience caused to you. We request you to inbox us your Idea number along with your  alternate number for further assistance. 

Regards,
Arti",80122,80125
80125,133779,True,Wed Nov 29 04:23:32 +0000 2017,@116331 Further I hv talked with customer care they told me that ur handset vivo y21l is not updated in our server . Kindly provide me solution as my handset is 4g handset and I want to use 4g .,80124,80126
80126,133779,True,Tue Nov 28 13:58:48 +0000 2017,"@116331 hi I am not able to surf internet on my mobile in siwan district bihar .I hv crossed checked all the things ,before few days it was working.",80125,
80127,idea_cares,False,Thu Nov 30 12:56:01 +0000 2017,"@133780 As checked your request is in progress under 1-158982236284. Please bear with us.

Regards,
Yogita",,80128
80128,133780,True,Thu Nov 30 12:11:43 +0000 2017,"@idea_cares जब जब भी मेने बेलेंस रिचार्ज करवाया है आपने उटपटांग सर्विस जबरन एक्टिव कर मेरा बेलेंस काट लिया ,यह साबित करता है कि कम्पनी ग्राहकों के साथ क्या कर रही है !",80127,80129
80129,idea_cares,False,Thu Nov 30 06:51:52 +0000 2017,"@133780 We are here to help. Please be assured we are working on the same &amp; we'll keep you posted on the same.  

Regards, 
Pradnya https://t.co/LBfZgLCSfr",80128,80130
80130,133780,True,Thu Nov 30 06:16:37 +0000 2017,@idea_cares कंप्लेंट नम्बर 1-159010834707 आपके कस्टमर केयर पर दर्ज करवाई है ! गलत तरीके से सर्विस एक्टिव कर जबरन चार्ज काट लिए गए हैं ! मेरा आपसे निवेदन है कि उक्त पैसा वापस मेरे बेलेंस में तुरन्त लौटाये !,80129,80131
80131,idea_cares,False,Thu Nov 30 05:38:32 +0000 2017,"@133780 We do apologise for the inconvenience. Please DM us your Idea number and alternate number so we can assist you further.

Regards,
Neha L https://t.co/LBfZgLCSfr",80130,80132
80132,133780,True,Thu Nov 30 05:21:02 +0000 2017,"@idea_cares darshan ji , aapke idea customer care par ,kajal jo ki sineor supervisor he  unko complent darj karva di he ....complent no. unhone nhi diya he ...mera balance vapas kijiye ....",80131,80133
80133,idea_cares,False,Wed Nov 29 20:05:01 +0000 2017,"@133780 Sorry for the trouble caused. Kindly DM us your Idea number &amp; alternate number to assist you further.
Regards,
Darshan. https://t.co/LBfZgLCSfr",80132,80134
80134,133780,True,Wed Nov 29 18:48:04 +0000 2017,"@idea_cares बिना ग्राहक की रिक्वेस्ट के उटपटांग सेवाएं एक्टिव कर बेलेंस काट लेने का क्या मतलब है यह समझाइये ? आज शाम मेरा मोबाइल डिस्चार्ज था और बन्द था ,लेकिन चार्ज करने के बाद ऑन करने पर मैसेज आया कि मेरे दो सर्विस एक्टिव कर दी गई है और पैसा काट लिया गया है ! यह क्या तरीका है ?",80133,80135
80135,idea_cares,False,Wed Nov 29 18:38:53 +0000 2017,"@133780 Apologies for the trouble. Kindly DM us your Idea number &amp; alternate number to assist you further.
Regards,
Darshan. https://t.co/LBfZgLCSfr",80134,80136
80136,133780,True,Wed Nov 29 18:15:54 +0000 2017,"@idea_cares में कल कस्टमर केयर पर फोन करके समझा दूंगा , लेकिन ग्राहकों को लूटने का यह फ्लोर्ड नहीं चलेगा ....समझे .....! नही समझे तो नंगा कर दूंगा तुमको ! समझ लीजियेगा ! मेरा पैसा फ्लोर्ड करके लूट लेना इतना आसान नही है !",80135,80137
80137,133780,True,Wed Nov 29 18:09:18 +0000 2017,"@idea_cares  आइडिया यदि चोर कंपनी नहीं है तो कृपया बिना रिक्वेस्ट के ही म्यूजिक पैक ,व गेमपिण्ड नाम की सर्वीस जबरन  एक्टिव करके जो चार्ज काट लिए गए हैं वो वापस कीजिये !",80136,
80138,idea_cares,False,Thu Nov 30 12:56:00 +0000 2017,"@133781 Sorry for the inconvenience caused to you. We request you to please share your Idea number, alternate number. So, we can check and assist you better.

Regards, Ganesh",,80139
80139,133781,True,Thu Nov 30 12:52:57 +0000 2017,"@idea_cares After installing my idea app, I got 512 MB free data. But as that data exhausted I got a msg that now your internet speed is reduced to 10 kbps. Though I have postpaid 399 plan (1 GB data per day), I am getting extremely poor net speed. Please assist!",80138,
80140,idea_cares,False,Thu Nov 30 12:55:31 +0000 2017,"@133399 Request you to share screenshot of recharge so we can assist you better. Regards, Pradnya https://t.co/LBfZgLCSfr",,80141
80141,133399,True,Thu Nov 30 12:11:14 +0000 2017,we are already shared payment reference https://t.co/aG0oYsQwvk,"80140,80142",
80143,idea_cares,False,Thu Nov 30 12:50:27 +0000 2017,"@133782 We apologize you had to face this. Allow us to rectify this for you. Please DM us your contact nos. &amp; your alternate contact for further assistance. As well as we also request you to follow the wrong recharge reversal process.
Rgds,
Saransh",,80144
80144,133782,True,Thu Nov 30 12:41:42 +0000 2017,@idea_cares i am retailer and I was requested  to reversal  of Recharge  done by mistake  . They are not giving  me any answers  ! Please  help,"80143,80145,80146",
80147,idea_cares,False,Thu Nov 30 12:49:00 +0000 2017,"@131541 We understand your concern.We have communicated the best resolution to you.Regards,Pritam",,80148
80148,131541,True,Thu Nov 30 12:40:53 +0000 2017,@idea_cares  https://t.co/b71yCtzBXD,80147,68087
68087,idea_cares,False,Thu Nov 30 12:35:24 +0000 2017,"@131541 As per our recent telecon, your concern has been discussed and addressed.

Regards,
Richard.",80148,68086
80149,idea_cares,False,Thu Nov 30 12:48:30 +0000 2017,"@133783 Sorry for the inconvenience caused to you. We request you to please share your Idea number. so, we can check and assist you better.

Regards, Ganesh","80150,80151",80152
80150,133783,True,Fri Dec 01 06:33:11 +0000 2017,@idea_cares I don't have my whole family having,80153,80149
80153,idea_cares,False,Fri Dec 01 07:29:01 +0000 2017,"@133783 Sorry for the trouble caused, we request you to please share the idea number which is inuse with you so that we can assist you better.

Regards,
jyoti.","80154,80155",80150
80154,133783,True,Fri Dec 01 17:18:59 +0000 2017,@idea_cares 9711638880,"80156,80157",80153
80156,idea_cares,False,Fri Dec 01 20:02:31 +0000 2017,"@133783 Sorry we gave you a chance of being upset with the services. We've noted your contact details and will get back to you shortly. Request you to remove your number from the post for security reasons.
Regards,
Darshan.",,80154
80157,idea_cares,False,Sat Dec 02 08:17:00 +0000 2017,"@133783 As per our telecon, your issue has been initiated by us under ref. no. 1-159660241671&amp; you shall hear on the same soon. 

Regards,
Neha L",,80154
80155,133783,True,Fri Dec 01 17:17:45 +0000 2017,@idea_cares Pura village ko problem hai aapko Kis  Kis ka number du 9767414619,,80153
80151,133783,True,Fri Dec 01 17:15:23 +0000 2017,@idea_cares I dont have your idea my whole family have even my mother not getting proper network,,80149
80152,133783,True,Thu Nov 30 12:42:58 +0000 2017,@idea_cares 4g network not working 3G is very slow,80149,80158
80158,idea_cares,False,Wed Nov 29 07:42:32 +0000 2017,"@133783 Sorry for the trouble caused. We request you to please elaborate your exact concern, and share your Idea number and alternate contact number so that we can solve the issue.

Regards,
Jyoti.","80152,80159",80160
80160,133783,True,Wed Nov 29 07:39:53 +0000 2017,@idea_cares your network is playing hide n seek here pincode 444111 customer pareshan hai no one cares speed of internet 4g naam kaa hai bassss pura din 3G miltaaa speed kachwa chaap,80158,
80161,idea_cares,False,Thu Nov 30 12:39:13 +0000 2017,"@133784 We're awaiting for your response to resolve ur issue. Pls provide the same within next 24 hrs. Rgds, Idea Care",,80162
80162,133784,True,Tue Nov 28 12:33:28 +0000 2017,@idea_cares i am senior citizen wish to port my prepaid no with u. kindly let me know the cheapest plan for me and reply me on __email__,"80161,80163",
80115,idea_cares,False,Thu Nov 30 14:23:31 +0000 2017,"@133779 Thank you for sharing the details of handsets. We have forwarded the issue to concerned team and will surely update to you soon. Regards, Vicky",80164,80096
80164,133779,True,Thu Nov 30 14:38:35 +0000 2017,@idea_cares Ok.do solve this issue as for the last 13 or 14 days I am not able to use 4g net even after paying 400 rs to idea cellular.,80165,80115
80165,idea_cares,False,Thu Nov 30 14:56:33 +0000 2017,"@133779 Be rest assured your issue is been sent to our higher authorities and you will get the positive resolution soon.
Rgds,
Saransh",,80164
80166,idea_cares,False,Thu Nov 30 12:36:23 +0000 2017,"@133785 We understand your concern.Our team will get in touch with you soon.Regards,Pritam",80167,80168
80167,133785,True,Thu Nov 30 13:17:13 +0000 2017,@idea_cares you have miss guided me as i allready guve my no and name before i started chat form my usered form your website.....kindly refud my 11 rs,80169,80166
80169,idea_cares,False,Thu Nov 30 14:30:40 +0000 2017,"@133785 Your concern has been initiated under ref. no 1-159198780770 &amp; you shall be updated on the 02/12/2017.Regards,Hitesh https://t.co/LBfZgLCSfr",,80167
80168,133785,True,Thu Nov 30 11:59:51 +0000 2017,@116331 @idea_cares   @116588 see they told me for delhi ncr if i recharge 50 i will get 50 talktime  on wesite but i got 39 rs when i char using my mobile user id see records how they cheated me pdf of chat https://t.co/zJMzBNNWnH,"80166,80170",
80170,idea_cares,False,Thu Nov 30 12:35:24 +0000 2017,"@133785 Apologies for the trouble caused to you. We request you to share an alternate number for further assistance. Regards, Vicky https://t.co/LBfZgLCSfr",80171,80168
80171,133785,True,Thu Nov 30 13:15:33 +0000 2017,@idea_cares @116588 these are exploiting the common people as they arlready know my no and name as i filled and start chatting then also they miss guided me i want my money ...as they told me to recharge,,80170
80172,idea_cares,False,Thu Nov 30 12:34:00 +0000 2017,"@133786 Sorry for the trouble caused, as checked it is weak coverage area, new site is required to improve indoor coverage, we request you to please observe our network for sometime. we are constantly trying to improve our services.

Regards,
jyoti.",80173,80174
80173,133786,True,Thu Nov 30 12:54:48 +0000 2017,@idea_cares till them are you going to observe my bill and dont I need to pay the bills untill your new site is installed for all my numbers which are idea now?,80175,80172
80175,idea_cares,False,Thu Nov 30 13:24:00 +0000 2017,"@133786 We understand your concern.As checked it is weak coverage area, new site is required to improve indoor coverage, we request you to please observe our network for sometime. we are constantly trying to improve our services.Regards,Pritam",,80173
80174,133786,True,Thu Nov 30 12:24:30 +0000 2017,"@116331 @idea_cares Disappointed with the coverage for Idea Services. 

Also referring the Request numbers C1-100001168543, C1-100001168543 and Communication id is E1-102749720948, E1-100957810235, E1-100346595742 and E1-99983593972. 

Why TRAI does not cancel your licence?",80172,
80176,idea_cares,False,Thu Nov 30 12:33:32 +0000 2017,"@133787 As per our telecon,your concern has been initiated under ref.no. 
1-159150697828 and expected date for the complaint is 04/12/2017 &amp; you shall be updated on the same shortly.

Regards,
Jagjeet https://t.co/LBfZgLCSfr",,80177
80177,133787,True,Thu Nov 30 07:33:10 +0000 2017,"@idea_cares Am shocked now I checked Dear Customer, below services are active on your idea mobile 
1 : Crazybollywood 
2 : GAMING GALA 
3 : Global Model 
Sms 1,2,3 etc to 155223 (tollfree) to deactivate the SERVICE.THESE R ACTIVATED &amp; HE NO CLUE WHAT THEY R",80176,80178
80178,idea_cares,False,Thu Nov 30 06:56:55 +0000 2017,"@133787 We are sorry for the inconvenience caused to you. As checked the VAS services are activated from your end only. 

Regards,
Arti","80177,80179",80180
80180,133787,True,Thu Nov 30 06:19:17 +0000 2017,@idea_cares I just hv one number,80178,80181
80181,idea_cares,False,Wed Nov 29 22:15:25 +0000 2017,"@133787 Apologies for the trouble. Please DM us your alternate number as well to get in touch with you.
Regards,
Darshan. https://t.co/LBfZgLCSfr",80180,80182
80182,133787,True,Wed Nov 29 22:07:28 +0000 2017,@idea_cares REFUND WHATEVER IS DEDUCTED FOR THESE BULLSHIT,80181,80183
80183,idea_cares,False,Wed Nov 29 21:53:28 +0000 2017,"@133787 Apologies for the trouble. Request you to dial 155223 to deactivate all VAS services in your account. Request you to remove your number from the post for security reasons.
Regards,
Darshan.",80182,80184
80184,133787,True,Wed Nov 29 21:46:55 +0000 2017,"@idea_cares My no is 9810128627. On it's one gaming services r getting activated bal is being deducted. THIS IS A MAJOR FRAUD,  fleecing custs who hv zilch clue.",80183,
80185,idea_cares,False,Thu Nov 30 12:32:00 +0000 2017,"@133373 We are sorry to see you go. Please let us know concern so we can assist you further.

Regards,
Yogita",,80186
