7391,117246,True,Thu Nov 09 15:12:59 +0000 2017,@marksandspencer @117242 @Tesco @sainsburys @117248 @AldiUK @117260 @117249 @Morrisons @117250 @117251 @117241 Thanks for announcing our arrival! https://t.co/QXbSYUsOgF,"7392,7393,7389",7394
7394,marksandspencer,False,Thu Nov 09 15:11:20 +0000 2017,"@117242 @Tesco @sainsburys @117248 @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 @117241 We're not worried about Tesco 😉 Also, why go to Aldi for value bants when the Social Media pros are here? ¯\_(ツ)_/¯ https://t.co/jfqeSRkk3v","7395,7396,7397,7398,7399,7391,7400,7401,7402,7403",7404
7404,117242,True,Thu Nov 09 14:49:27 +0000 2017,@marksandspencer @Tesco @sainsburys @117248 @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 @117241 Hey @Tesco we are ready to give you your score!! But where are you?! Maybe @117246 can entertain us while we wait... https://t.co/DUy44H9JhU,"7394,7405",7406
7406,117242,True,Thu Nov 09 13:44:54 +0000 2017,"@marksandspencer @Tesco @sainsburys @117248 @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 @117241 Righty, @Tesco we have secured the pies. We’ve gone with your Finest.  They look good through the “pie box window” :) https://t.co/dFZQwxDec0","7407,7404",7408
7408,117242,True,Thu Nov 09 09:27:38 +0000 2017,"@marksandspencer @Tesco @sainsburys @117248 @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 @117241 Good morning pie makers! Day 3 of the mince pie tasting today! Due to over indulgence of pies, today we will be selecting 1 set of pies and these will be from @Tesco. @49975 do you feel confident? https://t.co/8TVIlPX9h1",7406,7409
7409,117242,True,Wed Nov 08 20:56:36 +0000 2017,@marksandspencer @Tesco @sainsburys @117248 @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 You are very welcome to - but more competition is on the way. Including an upcoming entry from @117241 :) Are we all excited to see who we will taste tomorrow? https://t.co/m5jwIKG5dh,"7410,7408",7411
7411,marksandspencer,False,Wed Nov 08 20:48:40 +0000 2017,@Tesco @117242 @sainsburys @117248 @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 We're keeping hold of this for now if that's okay :) https://t.co/pyDWInbJbh,"7412,7409",7413
7413,Tesco,False,Wed Nov 08 17:26:48 +0000 2017,@117242 @sainsburys @117248 @marksandspencer @AldiUK @117260 @117249 @117246 @Morrisons @117250 @117251 Count us in Mark... https://t.co/Cafcy9ztc4,"7414,7415,7416,7411,7417",7418
7418,117242,True,Wed Nov 08 16:28:30 +0000 2017,"@sainsburys @117248 @marksandspencer @AldiUK @117260 @117249 @117246 @Morrisons @Tesco @117250 And the results are in!
@117251 score a respectable 6 (loving the dusting!) whilst @117250 score 6.5. Current leaders with a slight lead are @marksandspencer! Who’s up next?! 😊 https://t.co/pzIYAp24KZ","7419,7413,7420",7421
7421,117242,True,Wed Nov 08 15:28:33 +0000 2017,@sainsburys @117248 @marksandspencer @AldiUK @117260 @117249 @117246 @Morrisons @Tesco @117250 I’ve had to pull in a team of tasters to help me - we are just tucking in to the @117248 luxury mince pies and the @117250 all butter mince pies... #drumroll #mincepietasteoff Will either unseat @marksandspencer? https://t.co/iajaLDjd5b,"7422,7418",7423
7423,117242,True,Wed Nov 08 14:27:15 +0000 2017,"@sainsburys @117248 @marksandspencer @AldiUK @117260 @117249 @117246 @Morrisons @Tesco @117250 Righty! The unboxing! Have to say, the @117248 pies look really good!! 😋#mincepietasteoff https://t.co/4fBZcUXJMu","7424,7425,7421",7426
7426,sainsburys,False,Wed Nov 08 14:10:21 +0000 2017,"@117242 @117248 @marksandspencer @AldiUK @117260 @117249 @117246 @Morrisons @Tesco @117250 I think our mince pies will surprise you with a bit of... 
Maclaine https://t.co/oHw2c4Qvq5",7423,7427
7427,117242,True,Wed Nov 08 13:16:33 +0000 2017,@117248 @marksandspencer @AldiUK @117260 @sainsburys @117249 @117246 @Morrisons @Tesco @117250 So how do you both fancy your chances with the current leader @marksandspencer? Results to come this afternoon... https://t.co/nwKjLyeygb,7426,7428
7428,117248,True,Wed Nov 08 09:45:40 +0000 2017,@117242 @marksandspencer @AldiUK @117260 @sainsburys @117249 @117246 @Morrisons @Tesco @117250 It's a co-operative derby! John Lewis Partnership vs @117248. ^CS,"7427,7429",7430
7430,117242,True,Wed Nov 08 09:11:23 +0000 2017,@marksandspencer @AldiUK @117260 @sainsburys @117249 @117246 @Morrisons @Tesco Good morning pie makers!! Looks like we have some @117250 and @117248 pies today... Who’s feeling confident? ;) https://t.co/pUxEY4yb8H,"7428,7431",7432
7432,117242,True,Tue Nov 07 20:11:46 +0000 2017,"@marksandspencer @AldiUK @117260 @sainsburys @117249 @117246 @Morrisons @Tesco Hold your horses! There are others wanting a go too! :) Tho for marmalade sandwiches, you’d definitely win! #lovethebear","7430,7433",7434
7434,marksandspencer,False,Tue Nov 07 20:01:56 +0000 2017,@117242 @AldiUK @117260 @sainsburys @117249 @117246 @Morrisons @Tesco Yessssss!!!!! When's our trophy? ;) https://t.co/aroDntvL7F,"7435,7432",7436
7436,117242,True,Tue Nov 07 16:39:22 +0000 2017,@AldiUK @117260 @sainsburys @117249 @117246 @marksandspencer @Morrisons @Tesco The Cognac steeped ones scored a good 6! But the shelves were empty of the Sloe gin ones. Want to join the mince pie competition? ;),7434,7437
7437,AldiUK,False,Tue Nov 07 16:36:40 +0000 2017,@117260 @117242 @sainsburys @117249 @117246 @marksandspencer @Morrisons @Tesco Do any of yours contain sloe gin though? We think not... https://t.co/acNNh6I1mF,"7436,7438,7439",7440
7440,117260,True,Tue Nov 07 10:07:25 +0000 2017,@117242 @sainsburys @117249 @AldiUK @117246 @marksandspencer @Morrisons @Tesco You need to get the Iceland ones... seriously!,"7441,7437",7442
7442,117242,True,Mon Nov 06 14:36:10 +0000 2017,2017 mince pie off is go! First round underway. Bring it on!! @sainsburys @117249 @AldiUK @117246 @marksandspencer @Morrisons @Tesco #mincepie https://t.co/vm5jC91gUB,"7443,7444,7445,7446,7440,7447,7448,7449,7450,7451,7452,7453,7454,7455,7456,7457,7458,7459,7460,7461,7462,7463,7464,7465,7466,7467,7468,7469,7470,7471,7472,7473,7474,7475,7476,7477,7478,7479,7480,7481,7482,7483,7484,7485,7486,7487,7488,7489,7490,7491,7492,7493,7494,7495,7496,7497,7498,7499,7500,7501,7502",
7503,VirginTrains,False,Tue Oct 31 23:42:27 +0000 2017,@117261 Which station is this Alex? ^SB,7504,7505
7504,117261,True,Tue Oct 31 23:43:04 +0000 2017,@VirginTrains Preston sorry.,7506,7503
7506,VirginTrains,False,Tue Oct 31 23:46:06 +0000 2017,@117261 Yes that'll be open ^SB,,7504
7505,117261,True,Tue Oct 31 23:39:21 +0000 2017,@VirginTrains just wondering if the station will be open tomorrow morning. SSP start around 4am.,7503,
7507,SouthwestAir,False,Tue Oct 31 23:37:30 +0000 2017,"@117262 You're reading our mind, T! We'll be counting down the days until you're onboard! ^MK",7508,7509
7508,117262,True,Tue Oct 31 23:40:15 +0000 2017,@SouthwestAir That makes two of us! See you all real soon! #BNA ↔️ #MSP #AirportCodes,7510,7507
7510,SouthwestAir,False,Tue Oct 31 23:49:51 +0000 2017,@117262 Your love means the world to us! DM us your Rapid Rewards account number so we can make your next flight even better. ^MK,,7508
7509,117262,True,Tue Oct 31 23:34:27 +0000 2017,"Best Treat ever. Keep on doing good things, @SouthwestAir. Wish I were flying today instead of in two weeks! https://t.co/uYOUoPsX18",7507,7511
7511,SouthwestAir,False,Tue Oct 31 00:00:02 +0000 2017,"Complimentary adult beverage if you're flying with us tomorrow!*

*21+, Passengers flying by broom not included. See seatback menu for info! https://t.co/uctZbA6yvh","7512,7513,7514,7515,7516,7509,7517,7518,7519,7520,7521,7522,7523,7524,7525,7526,7527,7528,7529,7530,7531,7532,7533,7534,7535,7536,7537,7538,7539,7540,7541,7542,7543,7544,7545,7546,7547,7548,7549,7550,7551,7552,7553,7554,7555,7556,7557,7558,7559,7560",
7561,SouthwestAir,False,Tue Oct 31 23:35:56 +0000 2017,"@117263 Thanks for flying with us today, Kristin! Enjoy the lift (&amp; free drink) onboard tonight! ^MK",,7562
7562,117263,True,Tue Oct 31 23:29:54 +0000 2017,Long day at work.Long flight for work.Long days away from the kids and hubby.Really appreciate the free @SouthwestAir drinks tonight,7561,
7563,SouthwestAir,False,Tue Oct 31 23:35:47 +0000 2017,"@117264 We sure do, Danielle! Check out more information here: https://t.co/MNEpfi4LuR. ^MA",,7564
7564,117264,True,Tue Oct 31 23:32:14 +0000 2017,Hey @SouthwestAir do you do group flight bookings ?!,7563,
7565,SouthwestAir,False,Tue Oct 31 23:35:05 +0000 2017,@117265 We're so happy our IND Agents were there to help. Thanks for hanging in there with us! ^MA,,7566
7566,117265,True,Tue Oct 31 23:30:15 +0000 2017,@SouthwestAir awesome job by Indy employees who tracked down our bag after another pass. took it home. Made a bad situation bearable. 🙏🏻 ❤️😊,7565,
7567,ChipotleTweets,False,Tue Oct 31 23:40:26 +0000 2017,"@117266 It'll be worth the wait, I'm sure. Nice costume! -Becky",,7568
7568,117266,True,Tue Oct 31 23:30:02 +0000 2017,The last time I had @ChipotleTweets was Halloween 2016. SO EXCITED #theyearlongwait https://t.co/TzsxtY0j9k,7567,
7569,ChipotleTweets,False,Tue Oct 31 23:39:53 +0000 2017,@117267 😍 Adorable! -Becky,,7570
7570,117267,True,Tue Oct 31 23:29:48 +0000 2017,Hey @ChipotleTweets isn't this the cutest burrito you've ever seen? https://t.co/WDgDAO1bzl,7569,
7571,ChipotleTweets,False,Tue Oct 31 23:39:24 +0000 2017,@117268 That's frustrating – I'm sorry. Please let a manager know about this next time you're in so we can make amends. -Becky,7572,7573
7572,117268,True,Tue Oct 31 23:41:29 +0000 2017,@ChipotleTweets Will they reimburse?,7574,7571
7574,ChipotleTweets,False,Tue Oct 31 23:55:00 +0000 2017,"@117268 We'll hook you up with a bag, or you can write to us here: https://t.co/Ax7W1Dx3Y9 -Becky",,7572
7573,117268,True,Tue Oct 31 23:28:32 +0000 2017,"@ChipotleTweets they said they put chips in the bag, I get home to eat my guacamole and chips💔😔 and no chips😤😔 https://t.co/wI603A27s4",7571,
7575,ChipotleTweets,False,Tue Oct 31 23:38:51 +0000 2017,@117269 Again? I'm so sorry. Did you write to us at the link? -Becky,7576,7577
7576,117269,True,Tue Oct 31 23:52:29 +0000 2017,@ChipotleTweets Not yet but I will,,7575
7577,117269,True,Tue Oct 31 23:27:38 +0000 2017,@ChipotleTweets Happy Halloween. Nothing scarier than unmashed avocados in your guac. https://t.co/QTJqx9BMzu,7575,7578
7578,ChipotleTweets,False,Sun Oct 29 01:38:00 +0000 2017,@117269 We shouldn't — please share this with https://t.co/nrhUDiEk7G if we've yet to make amends for that sad serving. -Shawn,7577,7579
7579,117269,True,Sun Oct 29 01:27:29 +0000 2017,@ChipotleTweets how are you gonna charge me $1.95 for guac when you can’t even mash the avocados https://t.co/Qzkp7ZneaR,7578,
7580,ChipotleTweets,False,Tue Oct 31 23:38:23 +0000 2017,@117270 We're the new pot of gold! -Becky,,7581
7581,117270,True,Tue Oct 31 23:27:36 +0000 2017,The picture shows the rainbow going into @ChipotleTweets too. Burritos are blessed. https://t.co/9S7XG79Ij7,"7580,7582",
7583,ChipotleTweets,False,Tue Oct 31 23:37:00 +0000 2017,"@117271 Online ordering is shut off tonight for our Boorito promotion, but will be back on tomorrow. My apologies. -Becky",,7584
7584,117271,True,Tue Oct 31 23:26:58 +0000 2017,@ChipotleTweets app is not working!!,7583,
7585,ChipotleTweets,False,Tue Oct 31 23:36:53 +0000 2017,@117272 I have confidence you'll raise 'em right. -Becky,,7586
7586,117272,True,Tue Oct 31 23:26:57 +0000 2017,My future kids better trick or treat for candy and @ChipotleTweets https://t.co/Tff2TZcUvn,7585,
7587,ChipotleTweets,False,Tue Oct 31 23:36:26 +0000 2017,@117273 That shouldn't be there. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,,7588
7588,117273,True,Tue Oct 31 23:26:43 +0000 2017,Found this lovely piece of plastic in my @ChipotleTweets bowl today. Looks like the corner of a sealed bag. Not my fave thing to bite into!! https://t.co/ePI0ZCIe1e,"7587,7589",
7590,ChipotleTweets,False,Tue Oct 31 23:36:00 +0000 2017,@117274 We're ready for ya! -Becky,,7591
7591,117274,True,Tue Oct 31 23:26:24 +0000 2017,I'm coming for my boorito @ChipotleTweets https://t.co/4v9Kr2fHnJ,7590,
7592,ChipotleTweets,False,Tue Oct 31 23:35:30 +0000 2017,@117275 When our restaurant closes tonight. That's 10 p.m. almost everywhere. -Becky,,7593
7593,117275,True,Tue Oct 31 23:25:15 +0000 2017,@ChipotleTweets What time does boorito end?,7592,
7594,ChipotleTweets,False,Tue Oct 31 23:35:30 +0000 2017,@117276 Absolutely. -Becky,,7595
7595,117276,True,Tue Oct 31 23:24:26 +0000 2017,"@ChipotleTweets, you a real one! No tricks, just treats.",7594,
7596,ChipotleTweets,False,Tue Oct 31 23:35:00 +0000 2017,@117277 Totally worth it. -Becky,,7597
7597,117277,True,Tue Oct 31 23:24:24 +0000 2017,My $3.17 costume just saved me $3.69 at @ChipotleTweets! #Boorito #Halloween #Halloween2017 https://t.co/5UloNP3pby,7596,
7598,ChipotleTweets,False,Tue Oct 31 23:34:41 +0000 2017,@117278 Best kind of Chipotle. -Becky,,7599
7599,117278,True,Tue Oct 31 23:23:51 +0000 2017,Ain’t no chipotle like a $3 chipotle. @ChipotleTweets ❤️❤️❤️🌯,7598,
7600,ChipotleTweets,False,Tue Oct 31 23:34:39 +0000 2017,@117279 Heck yeah! What are you going to get? -Becky,,7601
7601,117279,True,Tue Oct 31 23:20:43 +0000 2017,$3 burritos at @ChipotleTweets everyone 🍁🎃🍺👻,7600,
7602,ChipotleTweets,False,Tue Oct 31 23:33:01 +0000 2017,"@117280 We turned it off for our Boorito promotion, but it'll be back on tomorrow. -Becky",7603,7604
7603,117280,True,Tue Oct 31 23:41:59 +0000 2017,@ChipotleTweets  https://t.co/FFXuBM2m2w,,7602
7604,117280,True,Tue Oct 31 23:20:35 +0000 2017,🆘🆘🆘 whyyyy is the @ChipotleTweets app not working 🆘🆘🆘,7602,
7605,ChipotleTweets,False,Tue Oct 31 23:33:00 +0000 2017,@117281 Shout out to you for stopping by! -Becky,,7606
7606,117281,True,Tue Oct 31 23:20:20 +0000 2017,Shout out to Tuscaloosa @ChipotleTweets for giving me a free meal for dressing up as a skeleton https://t.co/lPVXnNXHBg,7605,
7607,ChipotleTweets,False,Tue Oct 31 23:32:00 +0000 2017,"@117282 Well played, my friend. -Becky",,7608
7608,117282,True,Tue Oct 31 23:20:14 +0000 2017,You thought I was joking #HappyHalloween2017 #3dollarboorito #discount  @ChipotleTweets @331 https://t.co/vhqB4Ncg6C,7607,
7609,ChipotleTweets,False,Tue Oct 31 23:31:34 +0000 2017,"@117283 It's made with real, high-quality ingredients. We're working on the recipe, so please give it another shot soon -Becky",,7610
7610,117283,True,Tue Oct 31 23:18:52 +0000 2017,@ChipotleTweets I love you but what’s going on with the queso? It’s so chalky,7609,
7611,ChipotleTweets,False,Tue Oct 31 23:31:34 +0000 2017,@117284 That's concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,,7612
7612,117284,True,Tue Oct 31 23:19:58 +0000 2017,@ChipotleTweets so I’m enjoying my amazing burrito bowl and I find plastic in my food I’m disgusted 😷😷😷 https://t.co/VGwwC5AV2c,7611,
7613,ChipotleTweets,False,Tue Oct 31 23:29:52 +0000 2017,"@117285 I mean, he kind of tried. We'll give it to him. -Becky",,7614
7614,117285,True,Tue Oct 31 23:16:55 +0000 2017,.@ChipotleTweets BY NO MEANS should this snuggie qualify as a costume for $3 burrito night. https://t.co/kiSQQaKAaa,"7613,7615",
7616,ChipotleTweets,False,Tue Oct 31 23:29:52 +0000 2017,@117286 That doesn't sound right. Please tell us more: https://t.co/Ax7W1Dx3Y9 -Becky,,7617
7617,117286,True,Tue Oct 31 23:18:09 +0000 2017,Lol when @ChipotleTweets charges you for queso an you dont even like queso😒,7616,
7618,TMobileHelp,False,Wed Nov 22 11:13:26 +0000 2017,@117287 @115913 Knowing what kind of coverage to expect when traveling is key. We want you to have the best experience possible. Please check coverage here https://t.co/WHE0Cks2yn and DM us with your questions. https://t.co/Et1Fu7xZtb *BarbPelotte,,7619
7619,117287,True,Wed Nov 22 08:12:16 +0000 2017,"@115913 I'm in Lagos, Nigeria this week.  T-mobile data does not work in Nigeria according to your customer service? This is crazy, even if not free you need to be global. Don't sleep on Africa, can you fix this?",7618,
7620,TMobileHelp,False,Wed Nov 22 11:06:58 +0000 2017,"@117288 @115913 This Limited time offer ended on 11/02/2017, but what you have highlighted specifies that customers have until 12/02/2017 to provide the proof of purchase to qualify for the reimbursement. Feel free to send me a DM to chat. https://t.co/EdLkYIfmTn *MariahDaigle",,7621
7621,117288,True,Wed Nov 22 06:59:32 +0000 2017,"@115913 Here's my @115911 experience. Been a customer for years &amp; just bought Pixel 2 phones and tried to add new lines of service based on the offer at https://t.co/Z235nkiJs2, but support is claiming the offer ended. Advertisement says it's good until 12/2. Which is it? https://t.co/gCV3gDtO9k",7620,
7622,hulu_support,False,Tue Oct 31 23:43:06 +0000 2017,"@117289 Sorry! There isn't a way to roll back, but we're working on making changes. For help navigating: https://t.co/zS2PPOcsyE.",,7623
7623,117289,True,Mon Oct 30 02:15:59 +0000 2017,"Dear @115940:

Your new update sucks. It’s insanely hard to navigate. Can I downgrade please?

Yours,
American Hulu watchers

#hulu #update",7622,
7624,hulu_support,False,Tue Oct 31 23:41:54 +0000 2017,@117290 Uh oh! Captions should stay on. On what device is this happening? Any specific show that's affected? We're here to help.,7625,7626
7625,117290,True,Tue Oct 31 23:43:35 +0000 2017,"@hulu_support We use it through our Roku, and it happens on every show unfortunately. Also happens even if you just cause or rewind and then continue.","7627,7628",7624
7627,hulu_support,False,Thu Nov 02 15:29:37 +0000 2017,"@117290 Hm, they should definitely resume if already enabled. When they disappear, does your Roku's CC settings toggle off too? 1/2",,7625
7628,hulu_support,False,Thu Nov 02 15:31:46 +0000 2017,"@117290 That's where they need to be on, so check there (Home Screen&gt;Settings&gt;Captions&gt;Mode&gt;On: Always) if/when this happens again. 2/2",,7625
7626,117290,True,Mon Oct 30 02:13:57 +0000 2017,"@115940 Can you guys maybe like....FIX your stuff? For the longest time now, if you have the captions on, it only lasts for one episode. Wtf",7624,
7629,hulu_support,False,Tue Oct 31 23:40:03 +0000 2017,"@117291 Hulu is only available in the U.S. right now, but we'll be sure to share the interest in offering our service in Argentina! 🇦🇷",,7630
7630,117291,True,Mon Oct 30 01:57:36 +0000 2017,"@115940 when will the platform available in latinamerica, more specifically in Argentina?",7629,
7631,hulu_support,False,Tue Oct 31 23:38:54 +0000 2017,@117292 Got it. We'll be sure to share your feedback as improvements continue to be made based on viewer input like yours!,,7632
7632,117292,True,Mon Oct 30 01:58:41 +0000 2017,@hulu_support Too much to detail; just go look at Netflix. UI is NO PLACE to “innovate” any longer. Just get on board with 20+ yrs of evolution 😶,7631,7633
7633,hulu_support,False,Sun Oct 29 23:31:15 +0000 2017,"@117292 We're sorry to hear this, Tim! Is there anything in particular about the new app that you find frustrating? We're here to help.",7632,7634
7634,117292,True,Sat Oct 28 04:18:48 +0000 2017,@hulu_support Did u fire the UI team behind the Roku app re-do yet? I want to rip my eyes out every time I’m forced to use it 😖 #garbage,7633,
7635,hulu_support,False,Tue Oct 31 23:37:22 +0000 2017,"@117293 Yikes! Try resetting your password here: https://t.co/LkhXOWWq74. If no luck, call us from the number on the same page.",,7636
7636,117293,True,Mon Oct 30 02:05:17 +0000 2017,@hulu_support Got an email saying my password was changed Bt I did not change it asked to reset it still have not gotten the email to reset,7635,
7637,hulu_support,False,Tue Oct 31 23:36:31 +0000 2017,@117294 Sorry for the mixup! We'll be sure to share your feedback about the long wait time. Let us know if you have further questions.,,7638
7638,117294,True,Tue Oct 31 23:22:22 +0000 2017,@hulu_support Ummm well I'm not Ray so not convinced.,7637,7639
7639,hulu_support,False,Tue Oct 31 18:30:20 +0000 2017,"@117294 We assure you there are no bots here, Ray. We're also working on changes to address hold times. We appreciate your patience!",7638,7640
7640,117294,True,Tue Oct 31 17:56:14 +0000 2017,"@hulu_support Has been this way for months.  Doesn't that tell you how much we hate the ""new experience?""  Can't even get a live person - twitter bot",7639,7641
7641,hulu_support,False,Tue Oct 31 16:57:47 +0000 2017,@117294 Sorry for the long wait time! Our team is working to get to each and every one of our users ASAP. We appreciate your patience.,7640,7642
7642,117294,True,Tue Oct 31 16:40:20 +0000 2017,"@hulu_support @117295 You do realize chat and talk require hours long waits???? I've been on hold to ""chat"" for 78 minutes",7641,7643
7643,hulu_support,False,Mon Oct 30 20:43:34 +0000 2017,"@117295 Apologies for this experience, Ray! When possible, please call us/chat so we can take a closer look: https://t.co/6YdK7bvQN7.",7642,7644
7644,117295,True,Mon Oct 30 04:53:49 +0000 2017,"@hulu_support Tried everything..nothing worked ...logged into Fox, which worked  for a while but cost me off in the 8th inning... rip off",7643,7645
7645,hulu_support,False,Mon Oct 30 03:40:15 +0000 2017,"@117295 Sorry! We looked into this issue and sent out a fix. If rebooting doesn't help, please reach out here: https://t.co/6YdK7bvQN7.",7644,7646
7646,117295,True,Sun Oct 29 02:02:17 +0000 2017,@hulu_support This is absolutely pathetic... big part of my motivation for signing up was the opportunity for World Series. Sorry I bothered,7645,7647
7647,hulu_support,False,Sun Oct 29 01:55:01 +0000 2017,"Sincerest apologies for the live playback trouble tonight. While we work to resolve, please use this work-around: https://t.co/IUbKlg2sb2.","7648,7649,7650,7651,7652,7653,7654,7655,7656,7657,7658,7659,7660,7661,7662,7663,7664,7665,7666,7667,7668,7669,7670,7671,7672,7673,7674,7675,7676,7677,7678,7679,7680,7681,7682,7683,7684,7685,7686,7687,7688,7646,7689,7690,7691,7692,7693,7694,7695,7696,7697,7698,7699,7700,7701,7702,7703,7704,7705,7706,7707,7708,7709,7710,7711,7712,7713,7714,7715,7716,7717,7718,7719,7720,7721,7722,7723",
7724,Ask_Spectrum,False,Tue Oct 31 23:39:27 +0000 2017,@117296 I apologize for any issues Tyler. Please DM us your account number or phone number so we can assist you. ^TZ,,7725
7725,117296,True,Tue Oct 31 23:15:28 +0000 2017,@Ask_Spectrum hey any particular reason on why my WAN address keeps releasing and renewing,7724,
7726,Ask_Spectrum,False,Tue Oct 31 23:39:16 +0000 2017,@117297 I do apologize for the inconvenience and I will be happy to help. Can you DM me your account number? -JP,,7727
7727,117297,True,Tue Oct 31 23:35:25 +0000 2017,@Ask_Spectrum Outage in 90815? Modem dropped DS connection...,7726,
7728,Ask_Spectrum,False,Tue Oct 31 23:36:09 +0000 2017,"@117298 Hello, I'm sorry your sound isn't working. Please send me a DM and I will be glad to assist you. -STS",7729,7730
7729,117298,True,Thu Nov 02 04:10:45 +0000 2017,@Ask_Spectrum Oh look my internet is out as well! I'm paying you $250/month for a blinking fucking light! https://t.co/PNwKOVUD0C,,7728
7730,117298,True,Tue Oct 31 23:09:28 +0000 2017,"You know what the best part about being a @115955 customer is? Having to find illegal streams of channels I already pay for, because the sound hasn't worked on my cable box for the last two fucking days.",7728,
7731,Ask_Spectrum,False,Tue Oct 31 23:33:56 +0000 2017,@117299 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB,,7732
7732,117299,True,Tue Oct 31 23:05:21 +0000 2017,Came home and @115955’s OnDemand has completely changed. Where’s all the tv OnDemand???,7731,
7733,Ask_Spectrum,False,Tue Oct 31 23:33:53 +0000 2017,@117300 Sorry our tech never came. I can check the account if you could DM your address or acct# ^PS,7734,7735
7734,117300,True,Tue Oct 31 23:38:42 +0000 2017,@Ask_Spectrum Nothing u can do now bc it's 6pm here. Tech sched again 4 tmw 10am. Work depends on internet so v frustrated.,7736,7733
7736,117300,True,Tue Oct 31 23:40:00 +0000 2017,@Ask_Spectrum *Was told no techs available after 6.,,7734
7735,117300,True,Tue Oct 31 23:21:27 +0000 2017,@115955 Cable &amp; internet out all day.Called CS 4 x's.No https://t.co/P6UXH5lwgO didn't come today as told.Frustrated AF.,7733,
7737,Ask_Spectrum,False,Tue Oct 31 23:33:00 +0000 2017,@117301 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB,7738,7739
7738,117301,True,Tue Oct 31 23:47:25 +0000 2017,"@Ask_Spectrum I appreciate the response, spoke with someone on the phone to fix it. Apparently my modem was unsure what speed i should have so i got .66",7740,7737
7740,Ask_Spectrum,False,Tue Oct 31 23:49:33 +0000 2017,"@117301 Ok, I am glad you were able to come to a resolution. If you need further assistance please let us know. -JB",,7738
7739,117301,True,Tue Oct 31 23:21:19 +0000 2017,@ask_spectrum Soo how can you help me with this bull shit? https://t.co/kx4PsDc39P #Charter #CharterSpectrum #Spectrum #ShitInternet,7737,
7741,sprintcare,False,Tue Oct 31 23:37:34 +0000 2017,@116718 Thank you!,,4313
4313,116718,True,Tue Oct 31 23:35:09 +0000 2017,@115714 Sprint always going the distance for you.just like the Jeep.from coast to coast and beyond,7741,4312
7742,sprintcare,False,Tue Oct 31 23:36:56 +0000 2017,@117302 Hi there! Can you tell us the reason for the credit? Can you also join us in a DM so we can assist you? -KW,,7743
7743,117302,True,Tue Oct 31 22:53:04 +0000 2017,@115714  @sprintcare &amp; she hung up the phone on me. I want my money back. Or else the whole world gonna know,7742,
7744,sprintcare,False,Tue Oct 31 23:34:08 +0000 2017,"@117303 Thank you for reaching out to us. Please send us a Direct Message, so that we can further assist you. -C.H",,7745
7745,117303,True,Tue Oct 31 22:43:39 +0000 2017,@sprintcare is there an outage in the Minneapolis/St. Paul Minnesota area?,7744,
7746,sprintcare,False,Tue Oct 31 23:31:02 +0000 2017,@117304 Please let us know if you're currently having service issue with us? We at Sprint would like to know so we can further assist. -JN,,7747
7747,117304,True,Tue Oct 31 23:26:46 +0000 2017,@115714 had THEE worst service on the planet fam.,7746,
7748,sprintcare,False,Tue Oct 31 23:30:19 +0000 2017,@117305 Oh…that’s so not cool…let me check it out for you! Shoot us a DM so that we can further assist you. -AH,,7749
7749,117305,True,Tue Oct 31 23:17:30 +0000 2017,@115714 FIX IT BECAUSE MY WIFI DOING BETTER THAN YALL..... HOW ???!!!! PLEASE TELL ME HOW 😊,7748,7750
7750,117305,True,Tue Oct 31 23:15:03 +0000 2017,YO SPRINT WE NEED TO FIGHT OR SOMETHING CUS IM NOT ABOUT TO PAY FOR UNLIMITED DATA AND YOU GIVING ME ASS SERVICE LIKE TF IS THIS 😊 @115714,7749,
7751,sprintcare,False,Tue Oct 31 23:29:52 +0000 2017,"@117306 Can you please send us a DM, so that be can able to  further look into this issue pertaining your device being unlocked? -TC",7752,7753
7752,117306,True,Tue Oct 31 23:47:06 +0000 2017,@sprintcare No. You already got my koney and I had 13 attempts with you. I feel Sprint sucks and only incompetents work there,,7751
7753,117306,True,Tue Oct 31 23:13:40 +0000 2017,@115714 sells phones that are unusable in other companies. They can unlock them but they don't,7751,
7754,AskLyft,False,Tue Oct 31 23:20:36 +0000 2017,"@117307 If your driver made you feel uncomfortable, please report the ride to our Critical Response Line at https://t.co/93jojKlTCK.",,7755
7755,117307,True,Tue Oct 31 22:59:50 +0000 2017,when will my lyft drivers stop flirting w me/ asking me out on dates? i will never know.,7754,
7756,VerizonSupport,False,Fri Dec 01 01:00:32 +0000 2017,"@117308 Our apologies as we have no control how they choose to provide their content. You can try searching from the guide using the ""B"" button for your local line up.  ^JRA",,7757
7757,117308,True,Fri Dec 01 00:56:33 +0000 2017,@115722 why is @699 doing this 🤨 never had this problem before 🤔 https://t.co/C7C5tYh1nf,7756,
